tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,small,regular
11,6,414,405,819,0,0,1,1,0,1,0,0
3,16,424,444,868,1,0,1,0,0,1,0,0
1,5,447,520,967,0,0,1,0,0,1,1,0
9,3,425,602,1027,1,0,1,0,0,1,1,0
12,15,433,478,911,0,0,1,1,1,1,1,0
13,7,442,468,910,0,1,0,1,1,0,0,1
11,17,424,484,908,0,1,0,1,1,0,0,0
8,23,386,434,820,1,0,1,1,1,1,0,1
17,12,458,494,952,1,0,1,1,1,1,0,0
5,10,448,478,926,1,0,1,1,0,1,1,0
1,3,436,506,942,0,0,1,0,0,1,1,0
2,0,433,478,911,1,0,1,0,0,1,1,0
8,12,431,473,904,1,1,0,0,1,1,0,1
5,15,433,506,939,0,0,1,1,0,1,0,1
0,10,450,520,970,0,0,1,1,0,1,0,0
5,11,425,463,888,1,1,0,0,0,1,0,0
13,16,407,459,866,1,1,0,0,0,0,0,1
6,6,431,506,937,0,0,1,0,0,1,0,1
5,31,419,429,848,1,1,0,1,0,1,0,0
11,9,408,454,862,1,0,1,0,1,1,0,1
17,27,465,429,894,1,0,1,1,1,1,0,0
17,12,413,439,852,0,0,1,1,1,1,0,0
2,13,414,423,837,1,0,1,0,0,1,1,0
6,6,397,434,831,1,0,1,1,0,1,0,0
8,3,434,478,912,0,0,1,1,1,1,0,1
13,3,386,412,798,0,1,0,1,1,0,0,0
2,2,455,484,939,0,0,1,1,0,0,1,0
2,24,450,494,944,0,1,0,1,0,0,0,0
2,20,407,434,841,0,0,1,0,0,1,1,0
1,5,443,484,927,1,0,1,0,0,1,1,0
3,7,434,478,912,0,0,1,0,0,1,0,0
9,6,470,576,1046,0,0,1,0,0,1,1,0
11,4,451,500,951,1,0,1,1,0,1,0,1
10,2,458,576,1034,0,0,1,0,0,1,0,0
13,5,428,463,891,0,1,0,1,1,1,0,0
12,27,436,547,983,1,1,0,0,0,1,1,0
2,4,397,434,831,1,0,1,1,0,1,1,0
18,18,460,506,966,0,1,0,1,0,0,0,0
1,18,450,513,963,0,1,0,1,0,0,1,0
13,9,430,459,889,0,1,0,1,1,1,0,1
11,5,447,520,967,1,0,1,1,0,1,0,0
17,12,414,506,920,0,0,1,1,0,1,0,0
11,9,428,506,934,1,0,1,0,1,1,0,1
6,4,453,500,953,1,0,1,0,0,1,0,1
20,13,451,494,945,1,0,1,0,0,1,0,0
21,5,460,500,960,0,0,1,1,0,0,1,0
6,0,433,513,946,1,0,1,0,0,1,1,0
7,4,424,463,887,1,0,1,1,0,0,0,0
3,3,470,626,1096,1,0,1,0,0,1,1,0
5,8,507,576,1083,1,1,0,1,0,0,0,0
12,2,414,423,837,0,0,1,1,1,1,1,0
7,14,405,468,873,1,0,1,1,0,1,0,0
13,9,490,506,996,1,1,0,1,1,0,0,0
10,16,437,559,996,1,0,1,0,0,1,0,1
15,4,433,478,911,1,1,0,1,0,1,1,0
1,5,448,513,961,1,0,1,0,0,1,1,0
13,16,413,468,881,1,1,0,1,1,1,0,1
5,11,416,454,870,0,0,1,1,0,1,0,0
5,9,503,520,1023,0,0,1,1,0,0,1,0
5,18,408,489,897,0,0,1,1,0,1,1,0
2,16,413,454,867,0,0,1,0,0,1,1,0
2,4,445,489,934,0,0,1,0,0,1,1,0
3,4,456,478,934,1,0,1,0,0,1,0,0
10,14,467,547,1014,0,0,1,0,0,1,0,1
0,4,450,528,978,0,0,1,1,0,1,1,0
11,22,397,423,820,0,1,0,1,0,1,1,0
13,19,434,459,893,0,1,0,1,1,1,0,1
13,14,461,478,939,0,1,0,1,1,1,0,1
11,2,439,513,952,0,0,1,0,1,1,0,1
3,7,430,478,908,0,0,1,0,0,1,0,0
0,6,522,484,1006,0,0,1,1,0,1,0,0
7,11,421,468,889,0,0,1,1,0,1,0,0
8,27,405,429,834,1,0,1,1,1,1,0,1
15,1,431,459,890,0,0,1,0,1,1,0,1
12,38,391,418,809,1,1,0,1,1,1,0,0
10,2,490,602,1092,0,0,1,0,0,1,0,0
6,0,419,459,878,1,0,1,1,0,1,0,0
8,7,422,412,834,1,0,1,1,1,1,0,1
6,0,463,576,1039,0,0,1,0,0,1,1,0
3,0,393,399,792,0,0,1,0,0,1,0,0
8,7,411,468,879,1,0,1,1,1,1,0,1
5,5,421,463,884,1,0,1,1,0,1,0,1
11,9,425,528,953,0,0,1,1,0,1,0,0
5,2,465,602,1067,0,1,0,0,0,0,0,0
2,1,422,463,885,1,0,1,1,0,1,1,0
5,2,410,449,859,0,0,1,1,0,1,0,1
11,2,411,418,829,0,0,1,1,0,1,0,1
6,9,405,444,849,0,0,1,1,0,1,0,0
0,1,453,489,942,1,0,1,1,0,1,0,0
6,4,443,576,1019,0,0,1,1,0,1,1,0
20,9,427,412,839,0,0,1,0,0,1,0,0
6,3,403,444,847,1,0,1,1,0,1,0,0
5,17,419,500,919,1,1,0,1,0,1,0,0
6,5,450,520,970,1,0,1,1,0,1,1,0
6,8,397,412,809,1,0,1,1,1,1,0,1
12,9,408,468,876,0,0,1,1,1,0,1,0
2,10,414,434,848,0,0,1,1,0,1,1,0
6,6,442,520,962,1,0,1,1,0,1,1,0
8,28,405,429,834,0,0,1,1,1,1,0,1
20,4,456,418,874,1,0,1,0,0,1,0,0
11,2,476,528,1004,0,0,1,1,0,1,0,0
10,30,440,494,934,0,0,1,0,0,1,0,0
21,3,403,454,857,0,0,1,0,0,1,1,0
5,2,455,520,975,0,0,1,1,0,1,1,0
10,3,474,559,1033,0,1,0,1,0,1,0,1
8,5,398,423,821,1,0,1,1,1,1,0,1
6,10,431,468,899,0,0,1,1,0,1,1,0
18,10,440,500,940,0,1,0,1,1,0,1,0
5,2,421,459,880,0,0,1,1,0,1,1,0
1,5,414,439,853,0,0,1,1,0,1,1,0
11,18,393,434,827,1,1,0,1,1,1,0,1
13,21,391,444,835,1,1,0,1,1,0,0,1
6,15,407,429,836,1,0,1,1,0,1,0,0
8,8,411,449,860,1,0,1,1,1,1,0,1
5,63,458,494,952,0,0,1,1,0,1,0,1
11,2,500,528,1028,0,0,1,1,0,1,0,0
3,20,414,454,868,1,0,1,0,0,1,0,0
17,2,414,454,868,1,0,1,1,1,1,0,0
2,10,422,454,876,1,0,1,0,0,1,1,0
0,18,405,520,925,1,0,1,1,0,1,0,1
6,10,411,418,829,1,0,1,1,0,1,0,0
18,9,421,454,875,0,0,1,0,0,1,0,1
2,8,411,484,895,0,0,1,0,0,1,1,0
0,8,439,463,902,1,0,1,1,0,1,0,0
12,24,456,506,962,1,0,1,0,0,1,1,0
0,7,411,444,855,1,0,1,1,0,1,0,1
2,24,440,528,968,1,1,0,1,0,1,0,0
3,5,497,576,1073,0,0,1,0,0,1,1,0
6,5,461,602,1063,0,0,1,0,0,1,0,1
8,13,393,463,856,0,0,1,1,1,1,0,1
7,21,398,418,816,0,0,1,1,0,1,0,0
9,8,393,429,822,1,0,1,0,0,1,1,0
17,0,408,454,862,1,0,1,1,1,1,0,0
13,21,416,513,929,1,1,0,1,1,0,0,1
5,4,468,500,968,1,0,1,1,0,1,1,0
21,6,443,484,927,1,0,1,1,0,0,1,0
8,10,439,494,933,1,1,0,1,1,0,1,0
11,21,424,468,892,0,1,0,1,1,0,0,1
0,3,427,520,947,1,1,0,1,0,0,0,1
1,7,443,444,887,0,0,1,0,0,1,1,0
0,3,427,459,886,1,1,0,1,0,0,0,0
20,1,440,576,1016,0,0,1,0,0,1,0,0
15,0,470,494,964,1,1,0,1,1,0,0,1
16,4,437,506,943,0,1,0,1,0,0,0,0
8,30,405,478,883,1,1,0,1,1,1,0,1
17,7,424,468,892,1,0,1,1,1,1,0,0
3,6,414,520,934,0,1,0,1,0,0,0,1
6,16,439,520,959,0,1,0,1,0,1,1,0
11,61,538,576,1114,0,1,0,1,1,1,0,0
10,7,458,478,936,0,1,0,0,0,0,1,0
10,5,400,418,818,0,1,0,1,1,1,1,0
3,0,545,489,1034,1,1,0,0,0,0,0,1
5,2,428,489,917,0,0,1,0,0,1,0,0
6,20,443,528,971,1,0,1,1,0,0,0,1
12,11,408,506,914,1,1,0,1,1,1,0,1
6,10,490,528,1018,1,1,0,1,0,0,1,0
9,11,565,547,1112,1,1,0,1,0,0,0,0
18,7,467,626,1093,1,1,0,1,1,0,1,0
13,13,421,489,910,0,1,0,1,0,0,0,1
12,9,414,528,942,1,1,0,1,1,0,0,0
12,28,500,559,1059,0,1,0,1,1,0,1,0
14,29,418,429,847,1,1,0,1,0,0,1,0
11,21,400,444,844,1,0,1,1,0,1,0,0
8,12,440,459,899,0,1,0,1,0,1,0,1
18,28,419,459,878,1,1,0,0,0,0,0,1
10,5,467,494,961,1,1,0,1,0,0,0,1
5,4,485,576,1061,1,1,0,1,0,0,1,0
2,4,428,520,948,1,0,1,0,0,1,1,0
3,4,461,489,950,0,1,0,1,0,0,0,1
3,3,455,463,918,1,1,0,1,0,0,0,1
6,9,440,513,953,0,1,0,1,0,1,1,0
20,3,437,494,931,0,1,0,1,0,1,1,0
3,9,411,468,879,1,1,0,1,0,0,0,1
7,7,405,449,854,1,1,0,1,0,0,0,0
5,10,428,449,877,0,1,0,1,1,1,0,0
1,5,434,434,868,0,0,1,0,0,1,1,0
1,3,458,439,897,0,0,1,0,0,1,1,0
11,13,407,449,856,0,1,0,1,1,1,1,0
3,18,410,454,864,0,1,0,1,0,0,0,0
4,6,458,506,964,0,1,0,1,1,0,0,1
12,15,416,454,870,1,1,0,1,1,0,0,0
5,3,451,494,945,1,1,0,1,0,0,1,0
7,9,467,463,930,1,1,0,1,1,0,1,0
16,3,453,513,966,0,1,0,1,0,0,0,0
11,9,411,412,823,1,1,0,1,1,1,0,1
12,15,427,459,886,1,1,0,1,1,1,0,0
13,15,434,468,902,1,1,0,1,0,0,0,0
7,10,470,536,1006,0,1,0,1,0,1,1,0
3,5,395,449,844,0,0,1,0,0,1,0,1
10,1,463,576,1039,1,0,1,0,0,1,0,0
1,9,408,439,847,1,0,1,0,0,1,0,1
12,0,483,536,1019,1,0,1,0,0,1,0,1
16,4,495,547,1042,0,1,0,1,1,1,0,1
4,0,458,489,947,1,1,0,1,1,0,1,0
8,24,382,454,836,0,0,1,1,0,1,0,1
5,1,439,463,902,1,0,1,0,0,0,0,0
0,38,419,384,803,1,0,1,1,0,1,0,0
12,8,422,463,885,0,1,0,1,1,0,0,0
6,1,405,468,873,0,0,1,1,0,0,0,1
18,6,450,494,944,1,1,0,1,1,0,1,0
4,6,390,454,844,0,0,0,1,0,0,0,0
2,9,416,494,910,1,1,0,1,0,1,0,0
19,27,443,473,916,1,1,0,1,0,1,1,0
17,24,430,489,919,1,1,0,1,1,1,1,0
12,2,390,434,824,0,1,0,1,1,1,0,1
3,4,445,478,923,0,1,0,0,1,0,0,1
6,14,407,429,836,0,0,1,1,1,1,1,0
1,1,431,520,951,0,0,1,1,0,1,1,0
5,6,416,478,894,0,1,0,1,1,0,0,0
5,9,455,520,975,1,1,0,0,0,0,0,0
15,13,421,478,899,1,1,0,1,0,0,1,0
10,9,447,547,994,0,0,1,0,0,1,0,0
3,14,408,478,886,0,1,0,1,0,1,1,0
16,14,565,528,1093,0,1,0,1,0,0,0,0
10,6,483,547,1030,0,1,0,1,0,0,0,1
13,6,424,484,908,0,1,0,1,1,0,0,1
5,10,463,528,991,1,0,1,0,0,1,0,0
12,3,436,494,930,0,1,0,1,0,1,1,0
12,4,413,463,876,0,1,0,1,0,0,1,0
8,6,448,528,976,1,1,0,1,1,0,1,0
11,3,411,405,816,1,0,1,1,0,0,0,0
10,5,445,547,992,0,1,0,1,1,1,0,0
13,19,384,439,823,1,1,0,1,1,1,1,0
12,4,465,489,954,0,0,1,0,0,1,0,1
12,13,447,520,967,1,1,0,1,1,0,0,1
20,6,467,626,1093,0,1,0,1,1,0,1,0
9,13,434,468,902,1,0,1,1,0,1,0,0
5,1,445,513,958,1,1,0,0,0,1,0,0
9,6,424,478,902,0,1,0,1,0,1,1,0
10,17,425,444,869,0,1,0,1,0,0,1,0
10,10,467,500,967,0,1,0,1,0,0,0,0
1,45,437,478,915,1,1,0,1,0,0,1,0
4,12,421,500,921,1,0,1,1,0,0,0,1
2,14,433,468,901,1,1,0,1,0,0,1,0
13,9,395,412,807,0,0,0,1,1,1,0,1
8,9,421,434,855,0,0,1,1,1,1,0,1
13,6,442,454,896,1,1,0,1,0,1,0,0
8,23,428,500,928,0,1,0,1,0,0,0,1
12,12,433,459,892,0,1,0,1,1,1,0,0
8,12,437,459,896,0,1,0,1,0,0,1,0
20,9,411,468,879,0,1,0,1,0,0,1,0
17,9,425,500,925,0,1,0,1,1,0,0,1
19,12,545,576,1121,1,1,0,1,0,0,1,0
10,6,422,478,900,1,1,0,1,0,1,0,1
12,24,447,494,941,1,1,0,1,1,0,0,1
11,4,478,439,917,0,0,1,1,0,0,1,0
5,4,422,449,871,1,1,0,1,1,0,0,0
12,3,431,444,875,0,1,0,1,0,0,1,0
1,2,402,444,846,1,0,1,0,0,1,0,1
6,4,395,418,813,0,1,0,1,0,1,0,1
4,8,400,459,859,0,1,0,1,1,1,1,0
13,17,437,449,886,0,1,0,1,1,1,0,0
12,24,424,528,952,0,1,0,0,0,1,1,0
2,,456,463,919,0,1,0,1,0,0,0,1
10,11,408,459,867,0,1,0,1,1,1,0,0
12,3,445,528,973,1,1,0,1,0,0,0,0
20,10,418,468,886,1,1,0,1,0,1,1,0
17,0,411,439,850,1,1,0,1,0,0,0,0
1,27,414,459,873,1,1,0,1,0,0,0,1
13,0,437,463,900,0,1,0,1,1,0,0,0
20,10,439,513,952,0,1,0,1,0,0,1,0
4,13,405,484,889,1,1,0,1,0,1,0,1
14,11,445,513,958,1,0,1,1,0,1,1,0
1,20,445,478,923,1,1,0,0,0,1,0,1
6,3,425,489,914,1,1,0,1,0,1,1,0
8,41,507,500,1007,1,1,0,1,1,0,0,0
12,13,472,602,1074,1,1,0,1,0,0,1,0
1,5,472,528,1000,1,1,0,0,0,1,0,1
6,29,400,405,805,1,1,0,1,1,1,1,0
14,22,510,576,1086,0,1,0,1,0,0,1,0
13,2,474,494,968,0,1,0,1,0,1,0,1
12,5,436,536,972,1,1,0,1,0,1,1,0
12,9,433,500,933,1,1,0,1,0,0,1,0
12,5,393,412,805,0,1,0,1,1,1,0,0
2,12,425,454,879,1,1,0,1,0,0,0,1
12,2,443,559,1002,1,1,0,1,1,0,0,1
4,18,418,473,891,1,1,0,1,0,1,0,1
12,17,456,506,962,1,1,0,1,1,0,0,1
20,11,428,489,917,0,1,0,1,0,0,1,0
10,9,495,559,1054,1,1,0,1,1,0,0,0
12,28,440,478,918,1,1,0,1,1,1,1,0
20,8,472,489,961,0,1,0,1,0,0,0,1
8,3,439,559,998,1,1,0,1,0,1,0,1
3,22,455,559,1014,1,1,0,1,0,0,0,1
14,0,430,489,919,0,0,1,1,0,1,1,0
5,4,398,449,847,1,1,0,1,1,1,0,0
10,28,427,489,916,0,1,0,1,1,1,0,0
6,5,408,423,831,1,1,0,1,0,1,0,1
2,0,390,454,844,1,1,0,1,0,1,0,0
6,4,455,484,939,0,1,0,1,0,0,1,0
6,9,400,459,859,0,1,0,1,0,0,1,0
0,10,437,494,931,1,0,1,1,0,0,0,0
13,1,443,473,916,0,1,0,1,1,0,0,1
8,5,440,602,1042,0,1,0,1,1,0,0,0
5,10,411,468,879,1,1,0,1,1,1,0,0
4,3,414,454,868,1,1,0,1,0,1,0,0
5,19,434,536,970,0,0,1,0,0,0,1,0
2,18,411,478,889,1,1,0,1,0,1,0,1
2,33,410,478,888,0,1,0,1,0,1,0,1
9,10,500,547,1047,1,1,0,1,1,1,1,0
6,4,407,454,861,0,1,0,1,0,1,1,0
20,21,398,444,842,0,1,0,1,0,1,1,0
2,13,410,449,859,0,1,0,1,0,1,0,0
15,7,408,473,881,1,1,0,1,0,0,1,0
17,10,425,463,888,0,1,0,1,0,0,0,0
17,8,448,459,907,0,1,0,1,0,0,0,0
10,3,410,468,878,1,1,0,1,1,0,0,0
6,20,474,576,1050,0,0,1,1,1,1,1,0
12,9,495,576,1071,1,1,0,1,1,0,0,0
6,9,424,494,918,1,1,0,1,0,1,0,1
12,10,450,489,939,1,1,0,1,1,0,0,0
6,15,424,500,924,1,1,0,1,0,0,0,1
2,8,407,449,856,1,1,0,1,0,0,0,0
3,18,388,463,851,0,1,0,1,0,0,0,0
7,8,455,528,983,1,1,0,1,0,0,0,0
12,8,395,429,824,0,1,0,1,1,1,0,1
10,4,450,547,997,1,1,0,1,1,1,0,0
12,0,430,506,936,1,0,1,1,0,0,0,1
8,6,393,484,877,1,0,1,1,1,1,1,0
6,22,421,463,884,1,1,0,1,0,1,1,0
20,25,497,520,1017,1,1,0,1,0,0,1,0
2,33,411,459,870,0,1,0,1,0,0,0,0
6,3,427,484,911,1,1,0,1,0,0,0,1
17,4,427,449,876,1,1,0,1,0,0,0,0
12,24,407,494,901,0,1,0,1,1,1,0,1
13,27,405,444,849,1,0,1,1,1,0,0,1
6,3,514,559,1073,0,1,0,1,1,1,1,0
2,15,395,494,889,1,1,0,1,0,1,0,0
0,7,422,513,935,0,1,0,1,0,0,1,0
10,10,448,494,942,1,1,0,1,1,0,0,0
13,2,419,463,882,1,1,0,1,1,0,0,0
6,12,453,528,981,0,1,0,1,0,1,1,0
8,24,461,536,997,0,1,0,1,0,0,0,1
12,3,463,528,991,1,1,0,1,1,1,0,1
2,10,427,520,947,1,1,0,1,0,0,0,0
14,7,518,576,1094,0,1,0,1,0,0,1,0
5,1,538,506,1044,0,1,0,1,0,0,0,1
4,0,416,513,929,0,1,0,1,0,1,0,1
22,13,437,500,937,0,1,0,1,0,0,1,0
6,3,408,454,862,1,1,0,1,0,0,1,0
10,36,413,412,825,1,1,0,1,1,1,0,0
2,2,451,489,940,0,1,0,1,0,0,0,0
20,10,405,429,834,1,1,0,1,0,0,1,0
15,15,430,489,919,0,1,0,1,0,0,1,0
0,5,407,449,856,1,0,1,1,0,1,0,1
1,7,400,449,849,1,1,0,1,0,1,0,1
6,0,458,520,978,1,1,0,1,0,0,0,1
6,0,460,536,996,1,1,0,1,0,0,1,0
10,36,465,489,954,0,1,0,1,1,1,0,0
6,21,411,468,879,1,1,0,1,0,1,0,1
8,9,397,429,826,1,1,0,1,0,1,0,1
8,1,455,513,968,1,1,0,1,0,0,0,1
2,,421,528,949,1,1,0,1,0,0,0,0
2,25,398,418,816,0,1,0,1,0,1,0,0
6,11,393,429,822,0,1,0,1,0,1,0,1
6,28,450,547,997,0,1,0,1,1,1,1,0
6,8,428,500,928,0,1,0,1,0,0,0,1
6,28,403,459,862,1,1,0,1,1,1,1,0
1,8,418,439,857,1,0,1,0,0,1,0,0
13,5,386,429,815,0,1,0,1,0,1,0,1
12,12,470,506,976,0,1,0,1,1,1,0,1
6,20,407,429,836,1,1,0,1,0,1,1,0
6,6,416,489,905,0,1,0,1,0,1,0,1
5,2,425,459,884,0,1,0,1,1,0,0,0
8,0,411,449,860,1,1,0,1,0,1,0,1
2,6,413,473,886,0,1,0,1,0,0,0,0
2,28,450,473,923,0,1,0,1,0,0,0,0
13,26,405,423,828,0,1,0,1,0,1,0,1
1,6,424,449,873,1,0,1,0,0,1,0,0
6,15,433,500,933,1,1,0,1,0,0,0,1
20,7,434,459,893,0,1,0,1,0,1,0,1
4,9,431,489,920,1,1,0,1,0,1,0,1
6,20,430,459,889,1,1,0,1,0,0,0,1
2,27,402,473,875,1,1,0,1,0,1,0,0
20,9,400,459,859,1,1,0,1,0,0,1,0
12,10,476,536,1012,1,1,0,1,0,1,0,0
8,5,565,576,1141,1,1,0,1,1,0,0,0
8,0,450,547,997,1,1,0,1,0,0,1,0
8,4,440,484,924,1,1,0,1,1,0,0,0
13,0,439,500,939,1,1,0,1,0,0,0,1
12,2,430,489,919,1,1,0,1,0,0,1,0
13,3,419,473,892,0,1,0,1,0,0,0,1
6,1,407,459,866,0,0,1,1,0,1,0,1
13,0,487,547,1034,0,1,0,1,0,0,0,1
11,6,463,449,912,0,1,0,1,1,1,0,1
14,27,434,559,993,0,1,0,1,0,0,0,0
4,5,411,468,879,1,1,0,1,0,1,0,1
4,23,463,559,1022,1,1,0,1,0,1,0,1
13,12,413,484,897,0,1,0,1,1,0,0,0
8,11,416,478,894,0,1,0,1,1,1,0,0
5,4,428,500,928,1,0,1,0,0,1,0,0
13,1,413,444,857,1,1,0,1,1,0,0,0
6,5,483,536,1019,1,1,0,1,0,0,1,0
6,14,408,439,847,1,1,0,1,0,0,1,0
2,20,416,489,905,0,1,0,1,0,0,0,0
6,16,398,418,816,0,1,0,1,0,1,0,1
3,7,393,439,832,0,1,0,1,0,0,0,0
17,50,416,484,900,1,1,0,1,0,0,0,0
24,39,430,513,943,0,0,1,1,1,1,0,1
10,1,437,478,915,1,1,0,1,1,1,0,0
12,17,460,484,944,1,1,0,1,1,1,0,1
12,18,413,412,825,0,1,0,1,1,1,0,1
10,57,398,392,790,1,1,0,1,1,1,0,0
8,13,436,520,956,0,1,0,1,0,1,0,1
16,24,428,468,896,0,1,0,1,0,1,1,0
12,4,428,478,906,1,1,0,1,0,0,0,1
13,4,447,500,947,0,1,0,1,1,1,0,0
15,0,453,429,882,0,0,1,0,1,0,0,1
13,,467,576,1043,0,1,0,1,1,0,0,1
1,46,395,429,824,1,0,1,0,0,1,0,1
10,17,472,484,956,1,1,0,1,0,0,0,0
3,3,411,449,860,1,1,0,1,0,0,0,1
11,20,467,536,1003,1,1,0,1,0,0,1,0
5,18,451,484,935,1,1,0,1,0,0,1,0
0,8,440,536,976,1,1,0,1,0,0,0,1
6,1,427,468,895,1,1,0,1,0,0,1,0
20,20,436,506,942,1,1,0,1,0,0,1,0
19,6,451,602,1053,1,1,0,1,0,1,0,1
12,17,424,468,892,1,1,0,1,1,0,0,1
0,4,431,484,915,1,1,0,1,0,1,1,0
9,16,448,489,937,1,1,0,1,1,0,0,0
11,9,434,494,928,1,1,0,1,0,0,1,0
13,14,443,536,979,1,1,0,1,1,0,0,1
22,42,436,459,895,0,1,0,1,0,1,1,0
14,0,451,500,951,0,1,0,0,1,0,1,0
20,8,442,500,942,0,1,0,1,1,0,1,0
2,,413,434,847,0,0,1,1,0,0,1,0
2,11,402,423,825,0,0,1,1,0,1,1,0
11,22,437,434,871,0,0,1,1,1,1,0,1
11,6,476,513,989,0,1,0,1,0,1,0,1
10,8,437,468,905,0,1,0,1,0,1,0,0
15,12,434,506,940,0,1,0,1,0,0,1,0
3,52,411,434,845,0,1,0,1,0,1,1,0
8,13,465,528,993,0,1,0,1,0,0,1,0
14,15,442,473,915,0,1,0,1,0,0,0,1
2,4,431,463,894,1,1,0,1,0,1,0,1
2,2,421,449,870,1,0,1,1,0,1,0,1
3,3,433,473,906,0,0,1,0,0,1,1,0
12,5,410,454,864,0,1,0,1,1,0,0,0
12,13,393,405,798,1,1,0,1,1,1,0,0
12,23,421,449,870,1,1,0,1,1,0,0,0
12,10,403,412,815,0,1,0,1,1,1,0,0
2,27,397,434,831,0,1,0,1,0,0,0,0
5,24,408,444,852,0,1,0,1,0,1,0,0
6,13,485,602,1087,0,1,0,1,1,1,0,1
6,4,460,513,973,0,1,0,1,0,1,1,0
12,38,443,478,921,1,1,0,1,0,1,0,1
9,19,461,468,929,0,0,1,0,0,0,0,1
10,35,437,536,973,0,0,1,0,0,1,0,1
2,26,393,429,822,1,1,0,1,0,1,0,0
8,7,411,399,810,1,1,0,1,1,0,0,1
15,0,439,513,952,1,1,0,1,1,0,0,1
18,9,461,489,950,1,1,0,1,1,0,1,0
4,2,627,602,1229,0,1,0,1,0,0,0,1
3,31,445,478,923,0,0,1,0,0,1,1,0
11,56,405,434,839,0,0,1,1,0,1,0,1
11,12,397,434,831,1,0,1,1,0,1,0,1
15,16,425,484,909,1,1,0,1,0,1,1,0
10,3,443,547,990,1,1,0,1,0,1,0,1
3,20,460,576,1036,0,1,0,1,1,0,0,0
14,3,476,602,1078,1,0,0,1,0,0,1,0
4,14,430,439,869,1,1,0,1,1,0,0,1
13,5,410,429,839,0,1,0,1,1,1,0,1
9,17,443,454,897,1,1,0,1,1,1,0,0
10,24,445,459,904,0,1,0,1,1,1,1,0
10,14,450,494,944,1,1,0,1,1,1,1,0
20,6,503,513,1016,1,1,0,1,1,0,0,0
6,16,407,459,866,1,0,1,1,1,1,0,1
20,2,451,576,1027,0,1,0,1,0,1,0,1
20,7,411,473,884,1,1,0,1,0,1,0,1
12,17,455,506,961,0,1,0,1,0,0,0,0
27,12,442,468,910,0,1,0,1,0,1,1,0
4,11,460,576,1036,0,1,0,1,0,0,1,0
4,15,407,439,846,0,1,0,1,0,1,1,0
4,5,497,626,1123,1,1,0,1,0,0,1,0
4,14,448,489,937,1,1,0,1,0,1,1,0
21,17,433,468,901,1,1,0,1,1,0,0,0
21,5,468,473,941,0,1,0,1,1,0,0,0
21,5,455,576,1031,0,1,0,1,1,0,0,0
21,8,431,459,890,1,1,0,1,1,1,0,0
2,0,497,576,1073,0,1,0,1,0,0,0,1
2,22,465,626,1091,1,1,0,1,0,1,0,1
2,15,448,506,954,1,1,0,1,0,1,0,1
2,16,450,536,986,1,1,0,1,0,1,0,1
2,33,458,559,1017,0,1,0,1,0,1,0,1
2,7,495,576,1071,0,1,0,1,0,1,0,1
2,15,455,513,968,0,1,0,1,0,1,0,1
27,1,436,489,925,1,1,0,1,0,1,1,0
27,22,425,434,859,0,1,0,1,0,1,1,0
5,12,416,468,884,1,1,0,1,0,1,0,0
14,11,384,384,768,1,1,0,1,0,0,0,1
3,3,453,463,916,1,1,0,1,0,0,0,0
3,11,437,444,881,1,1,0,1,0,0,0,0
13,8,455,478,933,0,1,0,1,1,0,1,0
3,4,430,473,903,0,1,0,0,1,0,0,1
0,16,428,536,964,1,1,0,1,0,0,0,1
0,4,443,528,971,0,0,1,1,0,0,0,1
14,11,460,536,996,1,1,0,1,1,1,1,0
12,3,483,500,983,1,0,1,0,0,1,0,1
8,7,431,500,931,0,1,0,0,0,0,0,0
8,12,403,434,837,1,0,1,0,0,1,0,0
2,3,405,463,868,1,0,1,1,0,1,0,0
24,26,437,478,915,0,0,1,0,0,1,0,1
0,19,391,392,783,1,0,1,1,0,1,0,1
5,19,430,484,914,1,1,0,1,0,0,1,0
1,10,413,478,891,1,0,1,1,0,1,1,0
0,0,487,547,1034,1,1,0,1,0,0,1,0
24,0,410,513,923,1,0,1,1,1,1,0,1
12,0,428,484,912,0,1,0,1,1,0,0,1
12,8,397,399,796,1,1,0,1,0,1,0,0
10,4,395,439,834,1,1,0,1,1,1,0,0
12,3,419,449,868,0,1,0,1,0,1,1,0
3,1,421,500,921,1,1,0,1,0,0,1,0
27,5,428,463,891,1,1,0,1,0,1,0,0
15,13,407,434,841,1,1,0,1,1,1,1,0
8,1,483,528,1011,0,1,0,1,1,1,1,0
2,7,437,494,931,0,0,1,1,0,0,1,0
5,0,437,468,905,1,0,1,0,0,1,0,0
5,11,425,489,914,1,1,0,1,0,0,0,1
6,0,390,412,802,1,0,1,1,0,0,0,0
2,5,407,418,825,0,0,1,1,0,1,0,0
12,3,433,444,877,0,1,0,1,1,1,0,0
4,9,421,500,921,1,1,0,1,0,0,0,0
11,21,400,459,859,0,1,0,1,1,0,1,0
12,11,434,459,893,0,1,0,1,1,1,0,0
10,4,503,478,981,1,0,0,1,0,0,1,0
10,15,428,520,948,1,1,0,0,0,1,0,1
18,0,476,506,982,0,1,0,1,1,0,1,0
4,7,451,454,905,1,0,1,1,1,1,1,0
13,5,443,478,921,0,1,0,0,0,1,0,1
3,14,476,513,989,1,1,0,1,0,0,0,1
8,5,467,489,956,1,1,0,1,0,0,0,1
0,15,451,463,914,1,1,0,1,0,0,1,0
